ID	Concept_ID	Class	English	French	MSA	Dialect	Example	En_lemma_POS	Fr_lemma_POS	MSA_lemma_POS	CODA	Tokenization	CAPHI	Release Status	Release Note
2358	68	MixedClass	weekend	week-end	نِهايَة ال+ أُسْبُوع	JED		weekend_NOUN	week-end_NOUN	nihAyap_NOUN Al+_DET OusobuwE_NOUN	نهاية الاسبوع	نهاية ال+ اسبوع	n i h aa y a t # a l 2 u s b uu 3	READY	
2359	68	MixedClass	weekend	week-end	نِهايَة ال+ أُسْبُوع	RIY		weekend_NOUN	week-end_NOUN	nihAyap_NOUN Al+_DET OusobuwE_NOUN	نهاية الاسبوع	نهاية ال+ اسبوع	n i h aa y a t # a l 2 u s b uu 3	READY	
2370	68	MixedClass	weekend	week-end	نِهايَة ال+ أُسْبُوع	JED		weekend_NOUN	week-end_NOUN	nihAyap_NOUN Al+_DET OusobuwE_NOUN	ويكيند	ويكيند	w ii k i n d	CHECK	Foreign
2371	68	MixedClass	weekend	week-end	نِهايَة ال+ أُسْبُوع	RIY		weekend_NOUN	week-end_NOUN	nihAyap_NOUN Al+_DET OusobuwE_NOUN	ويكيند	ويكيند	w ii k i n d	CHECK	Foreign
2398	69	OpenClass	art	art	فَنّ	JED		art_NOUN	art_NOUN	fanX_NOUN	فن	فن	f a n n	READY	
2404	69	OpenClass	art	art	فَنّ	RIY		art_NOUN	art_NOUN	fanX_NOUN	فن	فن	f a n n	READY	
2447	70	OpenClass	perfume	parfum	عِطْر	JED		perfume_NOUN	parfum_NOUN	EiTor_NOUN	عطر	عطر	3 i t. r	READY	
2448	70	OpenClass	perfume	parfum	عِطْر	RIY		perfume_NOUN	parfum_NOUN	EiTor_NOUN	عطر	عطر	3 i t. r	READY	
2458	70	OpenClass	perfume	parfum	عِطْر	JED		perfume_NOUN	parfum_NOUN	EiTor_NOUN	كولونية	كولونية	k u l oo n y a	CHECK	Foreign
2459	70	OpenClass	perfume	parfum	عِطْر	RIY		perfume_NOUN	parfum_NOUN	EiTor_NOUN	كولونية	كولونية	k u l oo n y a	CHECK	Foreign
2477	71	OpenClass	pepper	poivre	فِلْفِل	JED		pepper_NOUN	poivre_NOUN	filofil_NOUN	فلفل	فلفل	f i l f i l	READY	
2482	71	OpenClass	pepper	poivre	فِلْفِل	RIY		pepper_NOUN	poivre_NOUN	filofil_NOUN	فلفل	فلفل	f i l f i l	READY	
2490	71	OpenClass	pepper	poivre	فِلْفِل	JED		pepper_NOUN	poivre_NOUN	filofil_NOUN	فلفل اسود	فلفل اسود	f i l f i l # 2 a s w a d	READY	
2491	71	OpenClass	pepper	poivre	فِلْفِل	RIY		pepper_NOUN	poivre_NOUN	filofil_NOUN	فلفل اسود	فلفل اسود	f i l f i l # 2 a s w a d	READY	
2507	72	OpenClass	prefer	préférer	فَضَّل	JED		prefer_VERB	préférer_VERB	faDXal_VERB	عجبه اكثر	عجب +ه اكثر	3 a j a b u # 2 a k t a r	READY	
2517	72	OpenClass	prefer	préférer	فَضَّل	JED		prefer_VERB	préférer_VERB	faDXal_VERB	فضل	فضل	f a d. d. a l	READY	
2520	72	OpenClass	prefer	préférer	فَضَّل	RIY		prefer_VERB	préférer_VERB	faDXal_VERB	فضل	فضل	f a d. d. a l	READY	
2547	73	OpenClass	centimeter	centimètre	سَنْتِمِتر	JED		centimeter_NOUN	centimètre_NOUN	sanotimitr_NOUN	سنتمتر	سنتمتر	s a n t i m i t i r	CHECK	Foreign
2549	73	OpenClass	centimeter	centimètre	سَنْتِمِتر	RIY		centimeter_NOUN	centimètre_NOUN	sanotimitr_NOUN	سنتمتر	سنتمتر	s a n t i m i t i r	CHECK	Foreign
2564	73	OpenClass	centimeter	centimètre	سَنْتِمِتر	JED		centimeter_NOUN	centimètre_NOUN	sanotimitr_NOUN	سنتي	سنتي	s a n t i	CHECK	Foreign
2565	73	OpenClass	centimeter	centimètre	سَنْتِمِتر	RIY		centimeter_NOUN	centimètre_NOUN	sanotimitr_NOUN	سنتي	سنتي	s a n t i	CHECK	Foreign
2593	74	OpenClass	ocean	océan	مُحِيط	JED		ocean_NOUN	océan_NOUN	muHiyT_NOUN	محيط	محيط	m u 7 ii t.	READY	
2599	74	OpenClass	ocean	océan	مُحِيط	RIY		ocean_NOUN	océan_NOUN	muHiyT_NOUN	محيط	محيط	m u 7 ii t.	READY	
2619	75	OpenClass	ambulance	ambulance	إِسْعاف	JED		ambulance_NOUN	ambulance_NOUN	IisoEAf_NOUN	اسعاف	اسعاف	2 i s 3 aa f	READY	
2625	75	OpenClass	ambulance	ambulance	إِسْعاف	RIY		ambulance_NOUN	ambulance_NOUN	IisoEAf_NOUN	اسعاف	اسعاف	2 i s 3 aa f	READY	
2655	76	OpenClass	pen	stylo	قَلَم	JED		pen_NOUN	stylo_NOUN	qalam_NOUN	قلم	قلم	g a l a m	READY	
2656	76	OpenClass	pen	stylo	قَلَم	RIY		pen_NOUN	stylo_NOUN	qalam_NOUN	قلم	قلم	g a l a m	READY	
2678	78	OpenClass	wake	réveiller	أَيْقَظ	JED		wake_VERB	réveiller_VERB	OayoqaZ_VERB	صحى	صحى	s. a 7 7 a	READY	
2682	78	OpenClass	wake	réveiller	أَيْقَظ	RIY		wake_VERB	réveiller_VERB	OayoqaZ_VERB	صحى	صحى	s. a 7 7 a	READY	
2733	79	OpenClass	express	express	سَرِيع	JED		express_ADJ	express_ADJ	sariyE_ADJ	سريع	سريع	s a r ii 3	READY	
2738	79	OpenClass	express	express	سَرِيع	RIY		express_ADJ	express_ADJ	sariyE_ADJ	سريع	سريع	s a r ii 3	READY	
2763	80	OpenClass	souvenir	souvenir	تَذْكار	RIY		souvenir_NOUN	souvenir_NOUN	taVokAr_NOUN	تذكار	تذكار	t i dh k aa r	READY	
2772	80	OpenClass	souvenir	souvenir	تَذْكار	JED		souvenir_NOUN	souvenir_NOUN	taVokAr_NOUN	تذكار	تذكار	t i z k aa r	READY	
2794	82	OpenClass	fax	fax	فاكِس	JED		fax_NOUN	fax_NOUN	fAkis_NOUN	فاكس	فاكس	f a k s	CHECK	Foreign
2795	82	OpenClass	fax	fax	فاكِس	RIY		fax_NOUN	fax_NOUN	fAkis_NOUN	فاكس	فاكس	f a k s	CHECK	Foreign
2838	83	OpenClass	apple	pomme	تُفّاح	JED		apple_NOUN	pomme_NOUN	tufXAH_NOUN	تفاح	تفاح	t u f f aa 7	READY	
2843	83	OpenClass	apple	pomme	تُفّاح	RIY		apple_NOUN	pomme_NOUN	tufXAH_NOUN	تفاح	تفاح	t u f f aa 7	READY	
2859	84	OpenClass	necessary	nécessaire	ضَرُورِيّ	JED		necessary_ADJ	nécessaire_ADJ	DaruwriyX_ADJ	ضروري	ضروري	d. a r uu r i	READY	
2869	84	OpenClass	necessary	nécessaire	ضَرُورِيّ	RIY		necessary_ADJ	nécessaire_ADJ	DaruwriyX_ADJ	ضروري	ضروري	dh. a r uu r i	READY	
2880	84	OpenClass	necessary	nécessaire	ضَرُورِيّ	JED		necessary_ADJ	nécessaire_ADJ	DaruwriyX_ADJ	لازم	لازم	l aa z i m	READY	
2884	84	OpenClass	necessary	nécessaire	ضَرُورِيّ	RIY		necessary_ADJ	nécessaire_ADJ	DaruwriyX_ADJ	لازم	لازم	l aa z i m	READY	
2926	85	OpenClass	fresh	frais	طازِج	JED		fresh_ADJ	frais_ADJ	TAzij_ADJ	طازه	طازه	t. aa z a	CHECK	Foreign
2927	85	OpenClass	fresh	frais	طازِج	RIY		fresh_ADJ	frais_ADJ	TAzij_ADJ	طازه	طازه	t. aa z a	CHECK	Foreign
2934	85	OpenClass	fresh	frais	طازِج	JED		fresh_ADJ	frais_ADJ	TAzij_ADJ	طازج	طازج	t. aa z i j	CHECK	Foreign
2935	85	OpenClass	fresh	frais	طازِج	RIY		fresh_ADJ	frais_ADJ	TAzij_ADJ	طازج	طازج	t. aa z i j	CHECK	Foreign
2979	86	MixedClass	zoo	zoo	حَدِيقَة ال+ حَيَوانات	JED		zoo_NOUN	zoo_NOUN	Hadiyqap_NOUN Al+_DET HayawAn_NOUN	حديقة حيوان	حديقة حيوان	7 a d ii g a t # 7 a y a w aa n	READY	
2980	86	MixedClass	zoo	zoo	حَدِيقَة ال+ حَيَوانات	RIY		zoo_NOUN	zoo_NOUN	Hadiyqap_NOUN Al+_DET HayawAn_NOUN	حديقة حيوان	حديقة حيوان	7 a d ii g a t # 7 a y a w aa n	READY	
2981	86	MixedClass	zoo	zoo	حَدِيقَة ال+ حَيَوانات	JED		zoo_NOUN	zoo_NOUN	Hadiyqap_NOUN Al+_DET HayawAn_NOUN	حديقة حيوانات	حديقة حيوانات	7 a d ii g a t # 7 a y a w aa n aa t	READY	
2982	86	MixedClass	zoo	zoo	حَدِيقَة ال+ حَيَوانات	RIY		zoo_NOUN	zoo_NOUN	Hadiyqap_NOUN Al+_DET HayawAn_NOUN	حديقة حيوانات	حديقة حيوانات	7 a d ii g a t # 7 a y a w aa n aa t	READY	
3007	88	OpenClass	italian	italien	إِيطالِيّ	JED		italian_ADJ	italien_ADJ	IiyTAliyX_ADJ	ايطالي	ايطالي	2 ii t. aa l i	CHECK	Foreign
3010	88	OpenClass	italian	italien	إِيطالِيّ	RIY		italian_ADJ	italien_ADJ	IiyTAliyX_ADJ	ايطالي	ايطالي	2 ii t. aa l i	CHECK	Foreign
3042	89	OpenClass	language	langue	لُغَة	JED		language_NOUN	langue_NOUN	lugap_NOUN	لغة	لغة	l u gh a	READY	
3047	89	OpenClass	language	langue	لُغَة	RIY		language_NOUN	langue_NOUN	lugap_NOUN	لغة	لغة	l u gh a	READY	
3071	90	OpenClass	summer	été	صَيْف	JED		summer_NOUN	été_NOUN	Sayof_NOUN	صيف	صيف	s. ee f	READY	
3076	90	OpenClass	summer	été	صَيْف	RIY		summer_NOUN	été_NOUN	Sayof_NOUN	صيف	صيف	s. ee f	READY	
3086	90	OpenClass	summer	été	صَيْف	JED		summer_NOUN	été_NOUN	Sayof_NOUN	صيفية	صيفية	s. ee f i y y a	READY	
3087	90	OpenClass	summer	été	صَيْف	RIY		summer_NOUN	été_NOUN	Sayof_NOUN	صيفية	صيفية	s. ee f i y y a	READY	
3109	92	OpenClass	chinese	chinois	صِينِيّ	JED		chinese_ADJ	chinois_ADJ	SiyniyX_ADJ	صيني	صيني	s. ii n i	CHECK	Foreign
3114	92	OpenClass	chinese	chinois	صِينِيّ	RIY		chinese_ADJ	chinois_ADJ	SiyniyX_ADJ	صيني	صيني	s. ii n i	CHECK	Foreign
3135	93	OpenClass	tomato	tomate	طَماطِم	JED		tomato_NOUN	tomate_NOUN	TamATim_NOUN	طماطم	طماطم	t. a m aa t. i m	READY	
3136	93	OpenClass	tomato	tomate	طَماطِم	RIY		tomato_NOUN	tomate_NOUN	TamATim_NOUN	طماطم	طماطم	t. a m aa t. i m	READY	
3148	93	OpenClass	tomato	tomate	طَماطِم	JED		tomato_NOUN	tomate_NOUN	TamATim_NOUN	قوطة	قوطة	g uu t. a	READY	
3165	94	OpenClass	blouse	chemisier	بلُوزة	JED		blouse_NOUN	chemisier_NOUN	bluwz_NOUN	بلوزة	بلوزة	b l uu z a	READY	
3166	94	OpenClass	blouse	chemisier	بلُوزة	RIY		blouse_NOUN	chemisier_NOUN	bluwz_NOUN	بلوزة	بلوزة	b l uu z a	READY	
3177	94	OpenClass	blouse	chemisier	بلُوزة	JED		blouse_NOUN	chemisier_NOUN	bluwz_NOUN	بلوزة	بلوزة	b u l uu z a	READY	
3196	95	OpenClass	tomorrow	demain , lendemain	غَد	RIY		tomorrow_NOUN	demain_NOUN , lendemain_NOUN	gad_NOUN	باكر	باكر	b aa tsh i r	CHECK	
3207	95	OpenClass	tomorrow	demain , lendemain	غَد	JED		tomorrow_NOUN	demain_NOUN , lendemain_NOUN	gad_NOUN	بكرة	بكرة	b u k r a	READY	
3212	95	OpenClass	tomorrow	demain , lendemain	غَد	RIY		tomorrow_NOUN	demain_NOUN , lendemain_NOUN	gad_NOUN	بكرة	بكرة	b u k r a	READY	
3234	97	OpenClass	garden	jardin	حَدِيقَة	JED		garden_NOUN	jardin_NOUN	Hadiyqap_NOUN	بستان	بستان	b u s t aa n	READY	
3250	97	OpenClass	garden	jardin	حَدِيقَة	JED		garden_NOUN	jardin_NOUN	Hadiyqap_NOUN	جنينة	جنينة	j i n ee n a	READY	
3265	97	OpenClass	garden	jardin	حَدِيقَة	JED		garden_NOUN	jardin_NOUN	Hadiyqap_NOUN	حديقة	حديقة	7 a d ii g a	READY	
3266	97	OpenClass	garden	jardin	حَدِيقَة	RIY		garden_NOUN	jardin_NOUN	Hadiyqap_NOUN	حديقة	حديقة	7 a d ii g a	READY	
3287	97	OpenClass	garden	jardin	حَدِيقَة	RIY		garden_NOUN	jardin_NOUN	Hadiyqap_NOUN	روضة	روضة	r a w dh. a	READY	
3314	99	OpenClass	immigration	immigration	هِجْرَة	JED		immigration_NOUN	immigration_NOUN	hijorap_NOUN	هجرة	هجرة	h i j r a	READY	
3318	99	OpenClass	immigration	immigration	هِجْرَة	RIY		immigration_NOUN	immigration_NOUN	hijorap_NOUN	هجرة	هجرة	h i j r a	READY	
3336	100	OpenClass	temperature	température	حَرارَة	JED		temperature_NOUN	température_NOUN	HarArap_NOUN	حرارة	حرارة	7 a r aa r a	READY	
3341	100	OpenClass	temperature	température	حَرارَة	RIY		temperature_NOUN	température_NOUN	HarArap_NOUN	حرارة	حرارة	7 a r aa r a	READY	
3346	100	OpenClass	temperature	température	حَرارَة	JED		temperature_NOUN	température_NOUN	HarArap_NOUN	درجة الحرارة	درجة ال+ حرارة	d a r a j a t # 2 a l 7 a r. aa r. a	READY	
3347	100	OpenClass	temperature	température	حَرارَة	RIY		temperature_NOUN	température_NOUN	HarArap_NOUN	درجة الحرارة	درجة ال+ حرارة	d a r a j a t # 2 a l 7 a r. aa r. a	READY	
3357	101	OpenClass	sick	malade	مَرِيض	JED		sick_ADJ	malade_ADJ	mariyD_ADJ	تعبان	تعبان	t a 3 b aa n	READY	
3395	101	OpenClass	sick	malade	مَرِيض	JED		sick_ADJ	malade_ADJ	mariyD_ADJ	مريض	مريض	m a r ii d.	READY	
3403	101	OpenClass	sick	malade	مَرِيض	RIY		sick_ADJ	malade_ADJ	mariyD_ADJ	مريض	مريض	m a r ii dh.	READY	
3430	102	OpenClass	meter	mètre	مِتْر	JED		meter_NOUN	mètre_NOUN	mitor_NOUN	متر	متر	m i t r	CHECK	Foreign
3432	102	OpenClass	meter	mètre	مِتْر	RIY		meter_NOUN	mètre_NOUN	mitor_NOUN	متر	متر	m i t r	CHECK	Foreign
3476	106	OpenClass	passport	passeport	جَواز سَفَر	JED		passport_NOUN	passeport_NOUN	jawAz_NOUN safar_NOUN	جواز	جواز	j a w aa z	READY	
3481	106	OpenClass	passport	passeport	جَواز سَفَر	RIY		passport_NOUN	passeport_NOUN	jawAz_NOUN safar_NOUN	جواز	جواز	j a w aa z	READY	
3489	106	OpenClass	passport	passeport	جَواز سَفَر	JED		passport_NOUN	passeport_NOUN	jawAz_NOUN safar_NOUN	جواز سفر	جواز سفر	j a w aa z # s a f a r	READY	
3491	106	OpenClass	passport	passeport	جَواز سَفَر	RIY		passport_NOUN	passeport_NOUN	jawAz_NOUN safar_NOUN	جواز سفر	جواز سفر	j a w aa z # s a f a r	READY	
3514	107	OpenClass	airport	aéroport	مَطار	JED		airport_NOUN	aéroport_NOUN	maTAr_NOUN	مطار	مطار	m a t. aa r	READY	
3519	107	OpenClass	airport	aéroport	مَطار	RIY		airport_NOUN	aéroport_NOUN	maTAr_NOUN	مطار	مطار	m a t. aa r	READY	
3548	108	OpenClass	color	couleur	لَوْن	JED		color_NOUN	couleur_NOUN	lawon_NOUN	لون	لون	l oo n	READY	
3554	108	OpenClass	color	couleur	لَوْن	RIY		color_NOUN	couleur_NOUN	lawon_NOUN	لون	لون	l oo n	READY	
3587	109	OpenClass	why	pourquoi	لِماذا	JED		why_ADV	pourquoi_ADV	limAVA_ADV	ليش	ليش	l ee sh	READY	
3590	109	OpenClass	why	pourquoi	لِماذا	RIY		why_ADV	pourquoi_ADV	limAVA_ADV	ليش	ليش	l ee sh	READY	
3599	109	OpenClass	why	pourquoi	لِماذا	JED		why_ADV	pourquoi_ADV	limAVA_ADV	ليه	ليه	l a y h	READY	
3607	109	OpenClass	why	pourquoi	لِماذا	RIY		why_ADV	pourquoi_ADV	limAVA_ADV	وراه	وراه	w a r aa h	READY	
3617	110	OpenClass	tax	taxe	ضَرِيبَة	JED		tax_NOUN	taxe_NOUN	Dariybap_NOUN	جمارك	جمارك	j a m aa r i k	READY	
3618	110	OpenClass	tax	taxe	ضَرِيبَة	RIY		tax_NOUN	taxe_NOUN	Dariybap_NOUN	جمارك	جمارك	j a m aa r i k	READY	
3622	110	OpenClass	tax	taxe	ضَرِيبَة	JED		tax_NOUN	taxe_NOUN	Dariybap_NOUN	رسم	رسم	r a s m	READY	
3624	110	OpenClass	tax	taxe	ضَرِيبَة	RIY		tax_NOUN	taxe_NOUN	Dariybap_NOUN	رسم	رسم	r a s m	READY	
3632	110	OpenClass	tax	taxe	ضَرِيبَة	JED		tax_NOUN	taxe_NOUN	Dariybap_NOUN	ضريبة	ضريبة	d. a r ii b a	READY	
3645	110	OpenClass	tax	taxe	ضَرِيبَة	RIY		tax_NOUN	taxe_NOUN	Dariybap_NOUN	ضريبة	ضريبة	dh. a r ii b a	READY	
3673	111	OpenClass	right	droite	يَمِين	JED		right_NOUN	droite_NOUN	yamiyn_NOUN	يمين	يمين	y a m ii n	READY	
3677	111	OpenClass	right	droite	يَمِين	RIY		right_NOUN	droite_NOUN	yamiyn_NOUN	يمين	يمين	y a m ii n	READY	
3710	112	OpenClass	gate	porte	بَوّابَة	JED		gate_NOUN	porte_NOUN	bawXAbap_NOUN	بوابة	بوابة	b a w w aa b a	READY	
3713	112	OpenClass	gate	porte	بَوّابَة	RIY		gate_NOUN	porte_NOUN	bawXAbap_NOUN	بوابة	بوابة	b a w w aa b a	READY	
3742	113	OpenClass	dollar	dollar	دُولار	JED		dollar_NOUN	dollar_NOUN	duwlAr_NOUN	دولار	دولار	d oo l aa r	READY	
3744	113	OpenClass	dollar	dollar	دُولار	RIY		dollar_NOUN	dollar_NOUN	duwlAr_NOUN	دولار	دولار	d oo l aa r	READY	
3777	114	OpenClass	reservation	réservation	حَجْز	JED		reservation_NOUN	réservation_NOUN	Hajoz_NOUN	حجز	حجز	7 a j z	READY	
3780	114	OpenClass	reservation	réservation	حَجْز	RIY		reservation_NOUN	réservation_NOUN	Hajoz_NOUN	حجز	حجز	7 a j z	READY	
3811	116	OpenClass	coffee	café	قَهْوَة	JED		coffee_NOUN	café_NOUN	qahowap_NOUN	قهوة	قهوة	g a h w a	READY	
3813	116	OpenClass	coffee	café	قَهْوَة	RIY		coffee_NOUN	café_NOUN	qahowap_NOUN	قهوة	قهوة	g a h w a	READY	
3818	116	OpenClass	coffee	café	قَهْوَة	RIY		coffee_NOUN	café_NOUN	qahowap_NOUN	قهوة	قهوة	g h a w a	READY	
3888	117	OpenClass	card	carte	بِطاقَة	JED		card_NOUN	carte_NOUN	biTAqap_NOUN	كرت	كرت	k a r t	CHECK	Foreign
3891	117	OpenClass	card	carte	بِطاقَة	RIY		card_NOUN	carte_NOUN	biTAqap_NOUN	كرت	كرت	k a r t	CHECK	Foreign
3913	118	OpenClass	help	aider	ساعَد	JED		help_VERB	aider_VERB	sAEad_VERB	ساعد	ساعد	s aa 3 a d	READY	
3918	118	OpenClass	help	aider	ساعَد	RIY		help_VERB	aider_VERB	sAEad_VERB	ساعد	ساعد	s aa 3 a d	READY	
3980	119	OpenClass	shoe	chaussure	حِذاء	JED		shoe_NOUN	chaussure_NOUN	HiVAC_NOUN	جزمة	جزمة	j a z m a	READY	
3981	119	OpenClass	shoe	chaussure	حِذاء	RIY		shoe_NOUN	chaussure_NOUN	HiVAC_NOUN	جزمة	جزمة	j a z m a	READY	
4069	121	OpenClass	accept	accepter	قَبِل	RIY		accept_VERB	accepter_VERB	qabil_VERB	قبل	قبل	g a b a l	READY	
4072	121	OpenClass	accept	accepter	قَبِل	JED		accept_VERB	accepter_VERB	qabil_VERB	قبل	قبل	g i b i l	READY	
4116	122	OpenClass	credit	crédit	ٱِئْتِمان	JED		credit_NOUN	crédit_NOUN	LiQotimAn_NOUN	ائتمان	ائتمان	2 i 2 t i m aa n	READY	
4121	122	OpenClass	credit	crédit	ٱِئْتِمان	RIY		credit_NOUN	crédit_NOUN	LiQotimAn_NOUN	ائتمان	ائتمان	2 i 2 t i m aa n	READY	
4158	124	OpenClass	thanks	merci	شُكْراً	JED		thanks_NOUN	merci_NOUN	cukor_NOUN	تسلم	تسلم	t i s l a m	READY	
4171	124	OpenClass	thanks	merci	شُكْراً	JED		thanks_NOUN	merci_NOUN	cukor_NOUN	شكرا	شكرا	sh u k r a n	READY	
4176	124	OpenClass	thanks	merci	شُكْراً	RIY		thanks_NOUN	merci_NOUN	cukor_NOUN	شكرا	شكرا	sh u k r a n	READY	
4185	124	OpenClass	thanks	merci	شُكْراً	JED		thanks_NOUN	merci_NOUN	cukor_NOUN	ما قصرت	ما قصرت	m aa # g a s. s. a r t	READY	
4198	124	OpenClass	thanks	merci	شُكْراً	JED		thanks_NOUN	merci_NOUN	cukor_NOUN	مشكور	مشكور	m a sh k uu r	READY	
4200	124	OpenClass	thanks	merci	شُكْراً	RIY		thanks_NOUN	merci_NOUN	cukor_NOUN	مشكور	مشكور	m a sh k uu r	READY	
4212	124	OpenClass	thanks	merci	شُكْراً	JED		thanks_NOUN	merci_NOUN	cukor_NOUN	يعطيك العافية	يعطيك ال+ عافية	y i 3 t. ii k # a l 3 aa f y a	READY	
4226	125	OpenClass	service	service	خِدْمَة	JED		service_NOUN	service_NOUN	xidomap_NOUN	خدمة	خدمة	kh i d m a	READY	
4230	125	OpenClass	service	service	خِدْمَة	RIY		service_NOUN	service_NOUN	xidomap_NOUN	خدمة	خدمة	kh i d m a	READY	
4287	127	OpenClass	cigarette	cigarette	سِيجارَة	JED		cigarette_NOUN	cigarette_NOUN	siyjArap_NOUN	سيجارة	سيجارة	s i j aa r a	CHECK	Foreign
4288	127	OpenClass	cigarette	cigarette	سِيجارَة	RIY		cigarette_NOUN	cigarette_NOUN	siyjArap_NOUN	سيجارة	سيجارة	s i j aa r a	CHECK	Foreign
4291	127	OpenClass	cigarette	cigarette	سِيجارَة	JED		cigarette_NOUN	cigarette_NOUN	siyjArap_NOUN	سيجارة	سيجارة	s i g aa r a	CHECK	Foreign
4292	127	OpenClass	cigarette	cigarette	سِيجارَة	RIY		cigarette_NOUN	cigarette_NOUN	siyjArap_NOUN	سيجارة	سيجارة	s i g aa r a	CHECK	Foreign
4313	128	OpenClass	here	ici	هُنا	JED		here_ADV	ici_ADV	hunA_ADV	هنا	هنا	h i n a	READY	
4315	128	OpenClass	here	ici	هُنا	RIY		here_ADV	ici_ADV	hunA_ADV	هنا	هنا	h i n a	READY	
4376	130	OpenClass	tie	cravate	رَبْطَة عُنْق	JED		tie_NOUN	cravate_NOUN	raboTap_NOUN Eunoq_NOUN	كرفتة	كرفتة	k a r a f i t t a	CHECK	Foreign
4378	130	OpenClass	tie	cravate	رَبْطَة عُنْق	RIY		tie_NOUN	cravate_NOUN	raboTap_NOUN Eunoq_NOUN	كرفتة	كرفتة	k a r a f i t t a	CHECK	Foreign
4382	130	OpenClass	tie	cravate	رَبْطَة عُنْق	JED		tie_NOUN	cravate_NOUN	raboTap_NOUN Eunoq_NOUN	كرفتة	كرفتة	k a r a v i t t a	CHECK	Foreign
4383	130	OpenClass	tie	cravate	رَبْطَة عُنْق	RIY		tie_NOUN	cravate_NOUN	raboTap_NOUN Eunoq_NOUN	كرفتة	كرفتة	k a r a v i t t a	CHECK	Foreign
4391	131	OpenClass	camera	appareil photo	كامِرا	JED		camera_NOUN	appareil_NOUN photo_NOUN	kAmirA_NOUN	كامرة	كامرة	k a m r a	CHECK	Foreign
4392	131	OpenClass	camera	appareil photo	كامِرا	RIY		camera_NOUN	appareil_NOUN photo_NOUN	kAmirA_NOUN	كامرة	كامرة	k a m r a	CHECK	Foreign
4426	132	OpenClass	minute	minute	دَقِيقَة	JED		minute_NOUN	minute_NOUN	daqiyqap_NOUN	دقيقة	دقيقة	d a g ii g a	READY	
4428	132	OpenClass	minute	minute	دَقِيقَة	RIY		minute_NOUN	minute_NOUN	daqiyqap_NOUN	دقيقة	دقيقة	d a g ii g a	READY	
4437	132	OpenClass	minute	minute	دَقِيقَة	RIY		minute_NOUN	minute_NOUN	daqiyqap_NOUN	دقيقة	دقيقة	d g ii g a	READY	
4454	133	OpenClass	question	question	سُؤال	JED		question_NOUN	question_NOUN	suWAl_NOUN	استفسار	استفسار	2 i s t i f s aa r	READY	
4457	133	OpenClass	question	question	سُؤال	RIY		question_NOUN	question_NOUN	suWAl_NOUN	استفسار	استفسار	2 i s t i f s aa r	READY	
4477	133	OpenClass	question	question	سُؤال	JED		question_NOUN	question_NOUN	suWAl_NOUN	سؤال	سؤال	s u 2 aa l	READY	
4482	133	OpenClass	question	question	سُؤال	RIY		question_NOUN	question_NOUN	suWAl_NOUN	سؤال	سؤال	s u 2 aa l	READY	
4510	134	MixedClass	headache	mal de tête	صُداع	JED		headache_NOUN	mal_ADJ de_ADP tête_NOUN	SudAE_NOUN	صداع	صداع	s. u d aa 3	READY	
4512	134	MixedClass	headache	mal de tête	صُداع	RIY		headache_NOUN	mal_ADJ de_ADP tête_NOUN	SudAE_NOUN	صداع	صداع	s. u d aa 3	READY	
4522	134	MixedClass	headache	mal de tête	مصدع	JED		headache_NOUN	mal_ADJ de_ADP tête_NOUN	SudAE_NOUN	مصدع	مصدع	m u s. a d d i 3	READY	
4523	134	MixedClass	headache	mal de tête	مصدع	RIY		headache_NOUN	mal_ADJ de_ADP tête_NOUN	SudAE_NOUN	مصدع	مصدع	m u s. a d d i 3	READY	
4541	136	OpenClass	cancel	annuler	أَلْغَى	JED		cancel_VERB	annuler_VERB	OalogaY_VERB	الغى	الغى	2 a l gh a	READY	
4543	136	OpenClass	cancel	annuler	أَلْغَى	RIY		cancel_VERB	annuler_VERB	OalogaY_VERB	الغى	الغى	2 a l gh a	READY	
4558	136	OpenClass	cancel	annuler	أَلْغَى	JED		cancel_VERB	annuler_VERB	OalogaY_VERB	كنسل	كنسل	k a n s a l	READY	
4562	136	OpenClass	cancel	annuler	أَلْغَى	RIY		cancel_VERB	annuler_VERB	OalogaY_VERB	كنسل	كنسل	k a n s a l	READY	
4577	136	OpenClass	cancel	annuler	أَلْغَى	JED		cancel_VERB	annuler_VERB	OalogaY_VERB	لغى	لغى	l a gh a	READY	
4582	136	OpenClass	cancel	annuler	أَلْغَى	RIY		cancel_VERB	annuler_VERB	OalogaY_VERB	لغى	لغى	l a gh a	READY	
4591	137	OpenClass	decide	décider	قَرَّر	JED		decide_VERB	décider_VERB	qarXar_VERB	اخذ قرار	اخذ قرار	2 a kh a d # q a r aa r	READY	
4620	137	OpenClass	decide	décider	قَرَّر	JED		decide_VERB	décider_VERB	qarXar_VERB	قرر	قرر	g a r r a r	READY	
4621	137	OpenClass	decide	décider	قَرَّر	RIY		decide_VERB	décider_VERB	qarXar_VERB	قرر	قرر	g a r r a r	READY	
